price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_title,merchant_name,merchant_info_subtitle,merchant_rating_count,merchant_rating,merchant_id,merchant_has_profile_picture,merchant_profile_picture,theme,crawl_month,id
5.0,28,EUR,5000,1,3.0,1530,0,0,0,0,"Fashion,long dress,Dress,summer dress,beach dress,boho,Women's Fashion,Party Dress,boho dress,printed,wavepointdres,slitdres,Beach,Bodycon Dress",blue,Size-S,1,Livraison standard,2,0,26,50,,,CN,sell best quality goods,sellbestqualitygoods,"(4,435 notes)",4435,3.696054114994363,54d83b6b6b8a771e478558de,0,,summer,2020-08,419
11.0,10,EUR,100,0,4.0,89,0,0,0,0,"Mini,Fashion,Summer,long dress,plus size dress,Dress,slim,Mini dress,Women's Fashion,Party Dress,printed,Sexy Dress,Skirts,Casual,Slim Fit,Deep V-Neck,party,dress slim,Flowers,Necks,Plus Size,summer dress,Sleeveless dress,print dress,Evening Dress,Ladies,women dress,shoulder dress,Women,Beach,sleeveless",rose,XS,17,Livraison standard,3,0,32,50,,,CN,zhiceyang,zhice,74 % avis positifs (88 notes),88,3.5568181818181817,5e536247397cba46c3111a39,0,,summer,2020-08,165
5.0,24,EUR,100,0,4.0,10,0,0,0,0,"Summer,Shorts,high waist,summer shorts,elasticshort,sportshort,shortpantsforwomen,gymshort,women shorts,Fashion,solid color,sexy,Women's Fashion,Casual,Waist",green,XS,4,Livraison standard,1,0,42,50,,,CN,spy89ping@163.com,spy89ping163com,"84 % avis positifs (35,262 notes)",35262,3.9394815949180417,58d109c5e3830f6bcb47e35d,0,,summer,2020-08,604
4.67,4,EUR,100,1,3.0,82,0,0,0,0,"Summer,Shorts,pants,Beach,Plus Size,beachpant,Short pants,pantsformen,Men's Fashion,trousers,Men's pants,Men Shorts,mens Trousers,Fashion,Casual,Men",lakeblue,XS,5,Livraison standard,1,0,25,50,1.0,Quantité limitée !,CN,pookie0331,pookie0331,"87 % avis positifs (7,497 notes)",7497,4.079365079365079,583141fbfef4094e51453d9b,0,,summer,2020-08,735
5.84,11,EUR,1000,0,4.0,307,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits",blue,XXS,1,Livraison standard,1,0,40,50,,,CN,Get Trendy,gettrendy,"88 % avis positifs (10,377 notes)",10377,4.172785968969837,548142ac653d51041ac1174f,0,,summer,2020-08,1502
8.0,76,EUR,100,1,4.0,11,0,0,0,0,"Summer,plus size hippie dresses,Plus Size,hippie,Dresses,Dress,asymmetrical dress,Casual,Round neck,long dress,Women's Fashion,Fashion,Midi Dress,maxi dress,t-shirt dress,women dress,printed,Women,loose dress,sleeveless,Shirt",purple,Size-5XL,26,Livraison standard,2,0,25,50,1.0,Quantité limitée !,CN,qiuyu66058,qiuyu66058,75 % avis positifs (70 notes),70,3.5142857142857142,5e0474f81b1677050990d11b,0,,summer,2020-08,573
7.0,22,EUR,100000,1,4.0,11913,0,0,0,0,"blouse,Fashion,Shirt,boho,Tops,summer t-shirts,short sleeves,Mini dress,lace blouse,Women's Fashion,Shorts,Ladies,Short Sleeved,Polyester Shirt,Beach,Women",,S,50,Livraison standard,2,0,46,50,,,CN,ApparelHeaven,primesalecolimited,"90 % avis positifs (320,031 notes)",320031,4.2188662973274464,5357bcf2bb72c5504882e889,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_5357bcf2bb72c5504882e889.jpg,summer,2020-08,424
5.75,25,EUR,1000,0,4.0,117,0,0,0,0,"Summer,Vest,Fashion,Floral print,camisole,Tank,Tops,Loose,Round neck,Floral,Women's Fashion,Plus Size,Print,sleeveless,Women,Casual,Necks",yellow,S,50,Livraison standard,2,0,25,50,,,CN,linglingstore666,linglingstore666,(706 notes),706,4.209631728045326,5d4cf83dc8bc520142c8534f,0,,summer,2020-08,1488
12.0,17,EUR,5000,0,4.0,387,0,0,0,0,"Summer,Fashion,cottontee,Sleeve,Tops & Tees,Leopard,short sleeves,Shorts,Round neck,T Shirts,lipsshirt,lip,Tops & T-Shirts,Casual Tops,Women's Fashion,Casual,Women Fashion,Women",white,S,50,Livraison standard,3,0,43,50,,,CN,xiaoameiyou,xiaoameiyou,"(1,288 notes)",1288,3.978260869565217,5ae417f567d25c041f6dd934,0,,summer,2020-08,1252
1.68,2,EUR,1000,1,4.0,51,0,0,0,0,"Summer,Fashion,Lace,pants,Short pants,Waist,Loose,high waisted,Pocket,high waist,Women's Fashion,Shorts,Lace Up,Pure Color,Beach,Cotton,woven,Casual,Women",black,XS,1,Livraison standard,1,0,30,50,1.0,Quantité limitée !,CN,wowomart,wowomart,85 % avis positifs (365 notes),365,3.9424657534246577,5d5b651b283abc16408fff54,0,,summer,2020-08,935
9.0,51,EUR,5000,0,4.0,283,0,0,0,0,"Summer,Plus Size,skinny pants,Colorful,pants,Women Set,Necks,short sleeves,Print,T Shirts,Shorts,lip,summerset,fitnessset,lovely,Sleeve,Women Fashion,Cotton",black,S,50,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,sjhdstoer,sjhdstoer,"(80,093 notes)",80093,4.006692220293909,583138b06339b410ab9663ec,0,,summer,2020-08,641
9.0,65,EUR,1000,0,4.0,520,0,0,0,0,"Summer,Bat,Fashion,Tops & Blouses,Shirt,Sleeve,Wings,tee shirt women,Tops,Women's Fashion,Shorts,T Shirts,Plus Size,european,Women,Casual,Necks",black,L,13,Livraison standard,3,0,94,50,1.0,Quantité limitée !,CN,roserose,roserose,"86 % avis positifs (38,985 notes)",38985,4.064229831986662,58c35950e2de036da9e2b570,0,,summer,2020-08,455
12.0,93,EUR,1000,1,4.0,534,0,0,0,0,"Women Pants,harem,elastic waist,Yoga,oversizedpant,pants,bellydancepant,boho,gypsy,harem pants,trousersforwomen,trousers,dropcrotchpant,solid color,widetrouser,gypsypant",black,S,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,satisfy,satisfy,"(15,540 notes)",15540,4.241312741312742,58ad365fb3bd6d507b06db0f,0,,summer,2020-08,1366
8.0,7,EUR,100,0,4.0,54,1,0,1,0,"Summer,Plus Size,women dresses,Evening Dress,Dress,slim,casual dresses,Mini dress,beach dress,Fashion,sleeveless,summer dresses,casual dress,slim dress,Shorts,Waist,short dress,Slim Fit,Women's Fashion,camouflage,Sleeveless dress,t,women dress,Women",pink,XS,50,Livraison standard,2,0,21,50,1.0,Quantité limitée !,CN,fuzhoushicangshanqutiantuwenhuachuanboyouxiangongsi,福州市仓山区天途文化传播有限公司,"82 % avis positifs (8,989 notes)",8989,3.851930136833908,54db03867851097093c0efe7,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_54db03867851097093c0efe7.jpg,summer,2020-08,9
16.0,56,EUR,5000,0,5.0,781,0,0,0,0,"Summer,Fashion Accessory,Shorts,skull,pants,Vintage,Denim,Women's Fashion,Hot pants,Hip Hop,Plus Size,Denim Shorts,sexy,Jeans,Fashion,Women Fashion,Women",,XS,50,Livraison standard,4,0,18,50,1.0,Quantité limitée !,CN,vipgirl,emilylimited,"91 % avis positifs (12,083 notes)",12083,4.2667383927832505,53c62f6b46188e177eb57b6d,0,,summer,2020-08,1540
5.0,127,EUR,100,0,3.0,19,0,0,0,0,"Summer,Shorts,pants,Loose,Overalls,Fashion,black,sleeveless,Casual,jumpsuit",orange,S,18,Livraison standard,2,0,54,50,1.0,Quantité limitée !,CN,wang168,wang168,"89 % avis positifs (9,357 notes)",9357,4.225392754087848,59506bd1abea9119a059422d,0,,summer,2020-08,1562
5.0,5,EUR,1000,0,4.0,197,0,0,0,0,"blouse,Summer,Vest,Fashion,Tank,camisole,lettersprinted,Tops,T Shirts,tank top,Pullovers,Women's Fashion,printed,Ladies,sleeveless,Loose tank tops,Casual,Women",white,M,50,Livraison standard,2,0,39,50,,,CN,Apengzuishuai,apengzuishuai,"88 % avis positifs (2,610 notes)",2610,4.15823754789272,5acecb61417cee2b9d27f88a,0,,summer,2020-08,60
6.0,6,EUR,100,1,4.0,27,0,0,0,0,"Summer,Plus Size,women dresses,polka dot,Spaghetti Strap,Polkas,irregulardre,boho,Women's Fashion,Party Dress,boho dress,Dress,sleeveless,sundress,Beach,Casual,Women",coffee,XXS,5,Livraison standard,2,0,38,50,,,CN,Fashion Happy World,fashionhappyworld,"86 % avis positifs (4,705 notes)",4705,4.040595111583422,580c7d0a8b67fa197454a2d1,0,,summer,2020-08,689
11.0,38,EUR,5000,0,4.0,1433,0,0,0,0,"Summer,Fashion,Casual,Dress,summer dress,beach wear,beachwearbikini,Bikini,Women's Fashion,Party Dress,party,maxi dress,women dress,Beach,Maxis,Women",white,S,50,Livraison standard,2,0,63,50,1.0,Quantité limitée !,CN,886806Blw,886806blw,"(30,225 notes)",30225,4.267890818858561,58d0c52c19bf8b6b34178db0,0,,summer,2020-08,1370
9.0,8,EUR,5000,0,4.0,856,0,0,0,0,"Summer,Strapless Dress,Fashion,Tank,Mini,Dress,Floral dress,Mini dress,2018fashion,Women's Fashion,Sleeveless dress,tank top,Women,Summer Fashion,women dress,bodycon,Spaghetti,Tops,Floral,casual dress",pink,M,50,Стандартная доставка,3,0,43,50,,,CN,Molesfashion,molesfashion,"83% положительных отзывов (5,083 рейтинг)",5083,3.9474719653747785,566eaa533a698c6442549a74,0,,summer,2020-08,1099
8.0,59,EUR,20000,1,4.0,5929,0,0,0,0,"short sleeves,Fashion,Shirt,Sleeve,Bandage Dresses,Dress,Women's Fashion,V-neck,Pullovers,Casual,T Shirts,Shorts,women shirt,tank top,Skirts,summer shirt",white,S,15,Livraison standard,3,0,42,50,,,CN,fengyizubao1,丰衣足包1,"(15,006 notes)",15006,4.083566573370652,55af776cc982de2775ba26d2,0,,summer,2020-08,1213
6.0,8,EUR,1000,1,4.0,523,0,0,0,0,"Summer,Plus Size,cute,summer t-shirts,short sleeves,cottontop,Women's Fashion,Funny T Shirt,Casual T-Shirt,Casual,Cotton,Funny,Penguin,Shorts,Sleeve,graphic tee,Tops,T Shirts,Womens T Shirts,print t-shirt,Print,Women,Fashion",green,S,4,Livraison standard,2,0,54,50,1.0,Quantité limitée !,US,shopmeleeinc,shopmeleeinc,"88 % avis positifs (3,218 notes)",3218,4.170602858918583,58cf7224712870506c44edd9,0,,summer,2020-08,1146
11.0,12,EUR,10000,0,4.0,666,0,0,0,0,"Summer,Plus Size,Mini,plus size dress,Dress,Mini dress,beach dress,Party Dress,sleeveless,Casual,casual dress,Tank,Shirt,tankdres,Beach,Necks,Women's Fashion,Round neck,Cotton Dress,Sleeveless dress,women dress,Women,Fashion,loose dress,Pleated",grey,S,50,Livraison standard,2,0,23,50,,,CN,ainiu,ainiu,"89 % avis positifs (9,325 notes)",9325,4.1224664879356565,5937930e188f3d1bd209896d,0,,summer,2020-08,887
11.0,10,EUR,5000,0,4.0,756,0,0,0,0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",white & green,S,50,Livraison standard,2,0,14,50,,,CN,WDHDAGE,wdhdage,"82 % avis positifs (8,821 notes)",8821,3.8720099761931763,5aa1f31308a2240a052e9a1a,0,,summer,2020-08,1118
11.0,10,EUR,1000,1,5.0,101,1,0,1,0,"topsforfemale,butterfly,irregualshirt,Plus Size,Tops & Blouses,Summer,Tops,tank top,cami top,Print,Women's Fashion,Fashion,V-neck,sexyblouseforwomen,sleeveless,Women,butterfliesprint,Women Fashion,sleeveless tops",purple,S,50,Livraison standard,2,0,40,50,,,CN,lingersun,lingersun,"(32,715 notes)",32715,4.165000764175455,58cbc85cad83385080a3cf94,0,,summer,2020-08,737
8.0,7,EUR,10000,0,4.0,2006,0,0,0,0,"Summer,Fashion,Necks,Dress,neck dress,Round neck,Women's Fashion,Plus Size,printed,sleeveless,Casual,Women Fashion,Women",white,XS,50,Standard Shipping,3,0,31,50,1.0,Quantité limitée !,CN,Lin Fashion Store,linfashionstore,"(13,946 ratings)",13946,4.000143410296859,559d33adc605853731afbf10,0,,summer,2020-08,176
8.0,7,EUR,1000,1,4.0,166,0,0,0,0,"Summer,Plus Size,Necks,chiffon,Mini,chiffon dress,Dress,Loose,Mini dress,Round neck,t-shirt dress,Women's Fashion,Sleeveless dress,solid color,sleeveless,Fashion,Casual,Women",army,XXS,50,Livraison standard,3,0,58,50,,,CN,USA Mall,usamall,"90 % avis positifs (6,357 notes)",6357,4.254207959729432,58b92804935861529969e778,0,,summer,2020-08,486
8.0,7,EUR,100,1,3.0,11,0,0,0,0,"Mini,Summer,Dress,short sleeves,Mini dress,T Shirts,Casual,Shorts,Sleeve,summer dress,Women's Fashion,boho,Women S Clothing,T-Shirt womens,party,Beach",white,S,50,Livraison standard,2,0,35,50,,,CN,FOMALHAUT Jewelry,fomalhautjewelry,"94 % avis positifs (5,768 notes)",5768,4.484396671289876,58ff6866e17bc0302f540b50,0,,summer,2020-08,1533
6.0,6,EUR,1000,1,3.0,170,0,0,0,0,"Summer,Outdoor,Funny,Festival,bubble,Balloon,water,waterball,Large,Birthday,Wedding,Toy,gaes,Beach,waterballoon,Inflatable,kids",white,,50,Livraison standard,2,0,62,50,,,CN,dajuu zha,dajuuzha,"89 % avis positifs (2,510 notes)",2510,4.197609561752988,5b0a6169012875789c76ebba,0,,summer,2020-08,1325
3.92,4,EUR,20000,1,4.0,4367,0,0,0,0,"Summer,Plus Size,high waist,pants,Waist,Short pants,Yellow,Shorts,Women's Fashion,Fashion,Lace Up,Lace,Casual,Women",black,M,7,Livraison standard,1,0,36,50,,,CN,Pentiumhorse,pentiumhorse,"89 % avis positifs (55,499 notes)",55499,4.138885385322259,5926c5ace8ff5525241b368d,0,,summer,2020-08,1449
14.0,12,EUR,100,0,5.0,65,1,0,1,0,"sleeve v-neck,Summer,Slim Fit,Sleeve,Shorts,women Jumpsuit,slim,bodysuitsjumpsuit,short sleeves,V-neck,bodycon,shortjumpsuit,chestzipper,rompersoverall,zippers,summerjumpsuit,jumpsuitshort,rompersshort,jumpsuit",black,S,50,Livraison standard,4,0,33,50,,,CN,SteelFular,steelfular,"(3,520 notes)",3520,4.169886363636364,5ad7066e1b98df3e558530a6,0,,summer,2020-08,121
5.84,5,EUR,100,0,4.0,24,0,0,0,0,"Summer,asymmetrical dress,hippie,long dress,Dress,Plus Size,summer dress,asymmetric,Women's Fashion,Sleeveless dress,boho dress,Midi Dress,sleeveless,t-shirt dress,women dress,printed,Fashion,loose dress,casual dress",green,XS,2,Livraison standard,1,0,25,50,,,CN,mayuhiao,mayuhiao,"84 % avis positifs (9,470 notes)",9470,3.9568109820485744,5952a218e81e8a4c30b5bbbc,0,,summer,2020-08,922
9.0,8,EUR,1000,0,4.0,81,0,0,0,0,"blouse,Summer,Plus Size,one-shoulder,Tops,Loose,blousesampshirt,Women's Fashion,Fashion,Women Blouse,solid color,sleeveless,women top,Casual,Women",purple,S,50,Livraison standard,3,0,43,50,,,CN,stev5344,stev5344,"81 % avis positifs (13,814 notes)",13814,3.8568843202548138,582b156ff6872e749e4d1ad4,0,,summer,2020-08,442
8.0,7,EUR,1000,0,3.0,337,0,0,0,0,"Summer,Fashion,halter dress,Halter,Dresses,Dress,Spaghetti Strap,Women's Fashion,Floral dress,Floral,Elegant,beach dress,Plus Size,dressesforwomen,Elegant Dress,V-neck,maxi dress,printed,sleeveless,Women",yellow,S,50,Livraison standard,3,0,37,50,,,CN,HuanShiCiTrade,dadaclothes,"88 % avis positifs (2,076 notes)",2076,4.097302504816955,59c7610621064f2f6c8c9fe7,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_59c7610621064f2f6c8c9fe7.jpg,summer,2020-08,861
8.0,65,EUR,100,0,4.0,29,0,0,0,0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",white,S,1,Livraison standard,2,0,33,50,,,CN,DSVIE FASHION,dsviefashion,(239 notes),239,3.8828451882845187,5d9f24a451a4ed72d95bac9c,0,,summer,2020-08,1399
11.0,10,EUR,1000,0,4.0,357,0,0,0,0,"Summer,short sleeve dress,pleated dress,Plus Size,Slim Fit,Women's Fashion,slim,Elegant,wrap dress,Party Dress,Summer Fashion,sexy,Women,Fashion,Dress,casual dress",blue,S,50,Livraison standard,2,0,41,50,,,CN,Petha's boutique,pethasboutique,"86 % avis positifs (39,381 notes)",39381,4.0663264010563465,566012f6769a5629aefca555,0,,summer,2020-08,1506
5.0,5,EUR,1000,1,3.0,31,0,0,0,0,"Summer,Outdoor,Gifts,Balloon,ballonnen,bubbleball,water,Game,Toy,Fun,party,gaes,bubble,Children,Inflatable,kids",,S Pink,50,Livraison standard,2,0,27,50,1.0,Quantité limitée !,CN,Amoy fashion,amoyfashion,"91 % avis positifs (2,792 notes)",2792,4.325214899713467,590f2995f3d19c2cba264414,0,,summer,2020-08,685
8.0,7,EUR,10000,1,4.0,2441,0,0,0,0,"Summer,Vest,Plus Size,Shirt,chiffon,Tops,Women's Fashion,Fashion,off shoulder,sleeveless,Casual",white,S,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,Petha's boutique,pethasboutique,"86 % avis positifs (39,381 notes)",39381,4.0663264010563465,566012f6769a5629aefca555,0,,summer,2020-08,656
11.0,11,EUR,1000,0,4.0,131,0,0,0,0,"Summer,Shorts,Fashion,Spaghetti,evening gown,Outfits,Casual,Elegant,Women's Fashion,Plus Size,sleeveless,summer dresses,women Jumpsuit,Rompers,jumpsuit",pink,S,50,Livraison standard,2,0,41,50,,,CN,DaDaDa Bao,dadadabao,"80 % avis positifs (8,362 notes)",8362,3.8171490074144936,57d67d2bb1adb8102d39f90f,0,,summer,2020-08,836
6.0,9,EUR,1000,0,4.0,471,0,0,0,0,"blouse,Summer,off shoulder top,Plus Size,Shirt,loose top,lace top,Tops,Collar,Women's Fashion,Fashion,Lace,Casual,Women",black,S,50,Livraison standard,2,0,35,50,,,CN,WX Shop,wxshop,"88 % avis positifs (2,505 notes)",2505,4.092215568862276,57f7b4a3bc506d1e56530cdd,0,,summer,2020-08,1383
13.0,84,EUR,10000,1,5.0,2592,1,0,1,0,"2 Piece Swimsuit,Plus Size,Swimming,plus size bikinis,sexy swimsuit,Bikini swimwear,women swimsuit,Beach,sexy bikini,Swimwear,Halter,Suits,Bikini,Fashion,Summer,swimsuits for girls,bandage bikini,Halter Bikini,Swimsuit,Women's Fashion,Women",black,S,50,Livraison standard,3,0,33,50,,,CN,Keeptop international,keeptopinternational,"91 % avis positifs (23,719 notes)",23719,4.301066655423922,53ad2f5a46188e43c8b6bef6,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_53ad2f5a46188e43c8b6bef6.jpg,summer,2020-08,675
8.0,17,EUR,1000,0,4.0,288,0,0,0,0,"Summer,Short Sleeve T-Shirt,Holiday,Men's Fashion,Sleeve,Pocket,Cotton Mens Shirts,button,short sleeves,casualshirtformen,shirts for men,colorblock,Shorts,printed,Collar,Button-Down Shirts,Beach,Casual,Shirt",white,M,50,Livraison standard,3,0,32,50,,,CN,Angle.Susan,anglesusan,(892 notes),892,3.901345291479821,5b21e84a43b3b67a3089b10d,0,,summer,2020-08,69
8.0,7,EUR,20000,1,4.0,9337,0,0,0,0,"Women Pants,bowknot,Plus Size,Waist,chiffon,Summer,Shorts,summer shorts,Women's Fashion,widelegpant,women shorts,elastic waist,Elastic,Women,European Style,Casual,Women Clothing",black,XXL,50,Livraison standard,2,0,38,50,,,CN,Jinqianbao888,jinqianbao888,"86 % avis positifs (40,245 notes)",40245,3.997589762703442,55769de4fa0be7249554bce2,0,,summer,2020-08,828
8.0,7,EUR,100,1,4.0,3,0,0,0,0,"Summer,Shorts,pants,Home & Living,Loose,Short pants,Running,women shorts,Plus Size,drawstring,Sport,Causal",darkblue,S,50,Livraison standard,2,0,40,50,,,CN,duhan,duhan,93 % avis positifs (619 notes),619,4.368336025848143,58402f95e24c5b06c6dccd35,0,,summer,2020-08,906
3.7,47,EUR,100,1,3.0,11,0,0,0,0,"bohemia,Summer,Plus Size,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,Summer Fashion,Casual,Cotton,blouse,beachtshirt,Tank,Shirt,Tops,boho,women shirt,sleeveless,Women,Beach,printed",pink,XXS,9,Livraison standard,1,0,38,50,,,CN,maxiaoxu,maxiaoxu,68 % avis positifs (359 notes),359,3.4094707520891365,5e61e5580705ac039c94c08f,0,,summer,2020-08,82
9.0,8,EUR,1000,0,5.0,648,0,0,0,0,"bathing suit,Fashion,women beachwear,bikini set,Bikini,Summer,Print,Swimwear,Swimsuit,Floral print,beach swimwear,Women's Fashion,high waist,2piecesbikini,Suits,Floral,floralprintswimwear,Women,Beach,Waist",black,S,50,Livraison standard,3,0,41,50,,,CN,kuailem,kuailem,"85 % avis positifs (37,956 notes)",37956,4.030377278954578,59c86bce67e9be6f9da5cb03,0,,summer,2020-08,44
13.0,19,EUR,1000,1,4.0,151,0,0,0,0,"Summer,Fashion,beach5pant,Athletics,pants,athleticpant,Sport,Men's Fashion,Shorts,Men's pants,Men,Print,fivepant,Casual,Cotton",black,S,50,Livraison standard,3,0,12,50,1.0,Quantité limitée !,CN,Horesen bestwell comenbin,horesenbestwellcomenbin,84 % avis positifs (171 notes),171,3.9415204678362574,5de7a6aa4c9c821f67c14ac3,0,,summer,2020-08,205
16.0,111,EUR,1000,1,5.0,580,0,0,0,0,"Summer,Loose,Floral print,Halter,halterneck,Print,Cross,Floral,Women's Jumpsuits,Women's Fashion,Women,Summer Fashion,sleeveless,sexy jumpsuit,Wool,women Jumpsuit,jumpsuitsampromper,Women Fashion,jumpsuit",beige,S,50,Livraison standard,4,0,44,50,,,CN,jayne208,jayne208,"88 % avis positifs (20,387 notes)",20387,4.1934566145092464,58481b8e728de666bd5b925f,0,,summer,2020-08,968
9.0,85,EUR,50,1,5.0,8,0,0,0,0,"Fashion,Yoga,Sleeve,pants,Shorts,T Shirts,summer t-shirts,short sleeves,Outfits,Women's Fashion,gymwear,printed,short sleeve shirt,Sport,Printed T Shirts,Sports Wear,Women",white,XS,18,Livraison standard,3,0,36,50,,,CN,Guifen underwear,guifenunderwear,86 % avis positifs (54 notes),54,4.185185185185185,5e72dc545021d6138b405bdc,0,,summer,2020-08,131
5.0,75,EUR,100,1,4.0,15,0,0,0,0,"sexy bra,Fashion,crop top,Summer,backless top,Tops,vestcasual,tank top,tankcroptop,Women's Fashion,backless,sleeveless tops,sexy,Tank,cropped top,sleeveless,Women",black,M,50,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,Horliday,horliday,"82 % avis positifs (17,612 notes)",17612,3.889677492618669,583d245d0d44637eb04d1c8f,0,,summer,2020-08,485
12.0,118,EUR,20000,1,4.0,4266,1,0,1,0,"Sheer,cardigan,Lace,Long Coat,Long Sleeve,Coat,Dress,Women's Fashion,Hollow,Jacket,boho,Fashion,kaftandresse,Floral,white,Women,kimono",black,S,50,Livraison standard,3,0,38,50,,,CN,FashionForChanny ,guangzhouchannytradecoltd,"91 % avis positifs (165,915 notes)",165915,4.256076906849893,53a2a09ad91139519161a267,0,,summer,2020-08,634
11.0,47,EUR,100,0,5.0,23,0,0,0,0,"Summer,Plus Size,long dress,Dress,Women's Fashion,Fashion,black,sleeveless,Casual,Women",armygreen,Size4XL,50,الشحن القياسي,3,0,40,50,,,CN,glambitiong,glambitiong,"93% ردود فعل إيجابية (7,197 تصنيفات)",7197,4.3609837432263445,5700b51a0848f73d19d10cbb,0,,summer,2020-08,328
12.0,17,EUR,1000,0,4.0,103,0,0,0,0,"Summer,Collar,Fashion,Tank,Sleeve,Women Vest,Round Collar,Tops,T Shirts,tank top,short sleeves,Women's Fashion,Shorts,featherprint,Print,sleeveless,feather,Casual",white,M,50,Livraison standard,3,0,43,50,,,CN,HUASHU co. ltd.,huashucoltd,"82 % avis positifs (20,478 notes)",20478,3.9103428069147377,546d44001280fa3ce1bf80fa,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_546d44001280fa3ce1bf80fa.jpg,summer,2020-08,558
5.65,25,EUR,10000,0,4.0,418,0,0,0,0,"Cotton,Summer,Head,Fashion,Yoga,boho,Head Bands,headbandsturban,Fashion Accessories,head scarf,Accessories,Hair Band,Running,bohoheadband,Women's Fashion,Sport,heandband,Hair Accessories,scarf,Women",purple,One Size,50,Livraison standard,1,0,43,50,,,CN,Eris's store,erissstore,"85 % avis positifs (23,465 notes)",23465,4.01760068186661,56669d89eb4b14361d45090f,1,https://s3-us-west-1.amazonaws.com/sweeper-production-merchantimage/dp_56669d89eb4b14361d45090f.jpg,summer,2020-08,908
12.0,26,EUR,5000,0,4.0,663,0,0,0,0,"Summer,Plus Size,Shirt,letter print,splitdre,Dress,Mini dress,Women's Fashion,Fashion,splits,Print,Sport,Casual",white,S,50,Livraison standard,3,0,43,50,,,CN,yiliannvhai,yiliannvhai,"(18,029 notes)",18029,4.1006156747462414,5832e5632f5e534c23488f06,0,,summer,2020-08,1386
